,Category,Current Channel,Current Video,Current Views,Next Channel,Amount,CHANNEL_TITLE,Next Category
13453,AntiWhiteness,African Diaspora News Channel,The Missing Pull Yourself Up By Your Bootstraps Energy,6402,The View,1,The View,PartisanLeft
13454,AntiWhiteness,African Diaspora News Channel,The Missing Pull Yourself Up By Your Bootstraps Energy,6402,Fox News,1,Fox News,PartisanRight
13455,AntiWhiteness,African Diaspora News Channel,The Missing Pull Yourself Up By Your Bootstraps Energy,6402,MSNBC,3,MSNBC,Mainstream News
13456,AntiWhiteness,African Diaspora News Channel,The Missing Pull Yourself Up By Your Bootstraps Energy,6402,khanacademymedicine,1,,
13457,AntiWhiteness,African Diaspora News Channel,The Missing Pull Yourself Up By Your Bootstraps Energy,6402,CNN,1,CNN,PartisanLeft
13458,AntiWhiteness,African Diaspora News Channel,The Missing Pull Yourself Up By Your Bootstraps Energy,6402,YouTube Movies,2,,
13459,AntiWhiteness,African Diaspora News Channel,Joe Biden's Lift Every Voice Plan For Black America Decoded,5244,African Diaspora News Channel,1,African Diaspora News Channel,SocialJustice
13460,AntiWhiteness,African Diaspora News Channel,Joe Biden's Lift Every Voice Plan For Black America Decoded,5244,Netflix Is A Joke,1,,
13461,AntiWhiteness,African Diaspora News Channel,Joe Biden's Lift Every Voice Plan For Black America Decoded,5244,Fox News,3,Fox News,PartisanRight
13462,AntiWhiteness,African Diaspora News Channel,Joe Biden's Lift Every Voice Plan For Black America Decoded,5244,MSNBC,2,MSNBC,Mainstream News
13463,AntiWhiteness,African Diaspora News Channel,Joe Biden's Lift Every Voice Plan For Black America Decoded,5244,The View,1,The View,PartisanLeft
13464,AntiWhiteness,African Diaspora News Channel,Joe Biden's Lift Every Voice Plan For Black America Decoded,5244,WXYZ-TV Detroit | Channel 7,1,,
13465,AntiWhiteness,African Diaspora News Channel,Joe Biden's Lift Every Voice Plan For Black America Decoded,5244,Breakfast Club Power 105.1 FM,1,,
13466,AntiWhiteness,ReyRoSho,You Just Want to be Right,7317,ReyRoSho,2,ReyRoSho,Provocateur
13467,AntiWhiteness,ReyRoSho,You Just Want to be Right,7317,YouTube,1,,
13468,AntiWhiteness,ReyRoSho,You Just Want to be Right,7317,Chicago Humanities Festival,1,,
13469,AntiWhiteness,ReyRoSho,You Just Want to be Right,7317,Netflix Is A Joke,1,,
13470,AntiWhiteness,ReyRoSho,You Just Want to be Right,7317,YouTube Movies,1,,
13471,AntiWhiteness,ReyRoSho,You Just Want to be Right,7317,Wild 'N Out,1,,
13472,AntiWhiteness,ReyRoSho,You Just Want to be Right,7317,Tekashi 6ix9ine,1,,
13473,AntiWhiteness,ReyRoSho,You Just Want to be Right,7317,TheAlmonteFilms,1,,
13474,AntiWhiteness,ReyRoSho,You Just Want to be Right,7317,Ammon Jones,1,,
13475,AntiWhiteness,African Diaspora News Channel,Fake Chinese Doctors Sent To Nigeria To Help With COVID-19 Disappear Into The Country,19326,African Diaspora News Channel,1,African Diaspora News Channel,SocialJustice
13476,AntiWhiteness,African Diaspora News Channel,Fake Chinese Doctors Sent To Nigeria To Help With COVID-19 Disappear Into The Country,19326,Fox News,2,Fox News,PartisanRight
13477,AntiWhiteness,African Diaspora News Channel,Fake Chinese Doctors Sent To Nigeria To Help With COVID-19 Disappear Into The Country,19326,Netflix Is A Joke,1,,
13478,AntiWhiteness,African Diaspora News Channel,Fake Chinese Doctors Sent To Nigeria To Help With COVID-19 Disappear Into The Country,19326,The View,1,The View,PartisanLeft
13479,AntiWhiteness,African Diaspora News Channel,Fake Chinese Doctors Sent To Nigeria To Help With COVID-19 Disappear Into The Country,19326,MSNBC,2,MSNBC,Mainstream News
13480,AntiWhiteness,African Diaspora News Channel,Fake Chinese Doctors Sent To Nigeria To Help With COVID-19 Disappear Into The Country,19326,Patriot Act,1,Patriot Act,LateNightTalkShow
13481,AntiWhiteness,African Diaspora News Channel,Fake Chinese Doctors Sent To Nigeria To Help With COVID-19 Disappear Into The Country,19326,Breakfast Club Power 105.1 FM,2,,
13482,AntiWhiteness,African Diaspora News Channel,SORRY BLACK FOLKS! NO MORE FRIED CHICKEN! The Meat Industry Is Being DECIMATED Due To COVID-19,14904,African Diaspora News Channel,1,African Diaspora News Channel,SocialJustice
13483,AntiWhiteness,African Diaspora News Channel,SORRY BLACK FOLKS! NO MORE FRIED CHICKEN! The Meat Industry Is Being DECIMATED Due To COVID-19,14904,Breakfast Club Power 105.1 FM,2,,
13484,AntiWhiteness,African Diaspora News Channel,SORRY BLACK FOLKS! NO MORE FRIED CHICKEN! The Meat Industry Is Being DECIMATED Due To COVID-19,14904,Brown University,1,,
13485,AntiWhiteness,African Diaspora News Channel,SORRY BLACK FOLKS! NO MORE FRIED CHICKEN! The Meat Industry Is Being DECIMATED Due To COVID-19,14904,Netflix Is A Joke,1,,
13486,AntiWhiteness,African Diaspora News Channel,SORRY BLACK FOLKS! NO MORE FRIED CHICKEN! The Meat Industry Is Being DECIMATED Due To COVID-19,14904,Fox News,3,Fox News,PartisanRight
13487,AntiWhiteness,African Diaspora News Channel,SORRY BLACK FOLKS! NO MORE FRIED CHICKEN! The Meat Industry Is Being DECIMATED Due To COVID-19,14904,NBC News,1,NBC News,PartisanLeft
13488,AntiWhiteness,African Diaspora News Channel,SORRY BLACK FOLKS! NO MORE FRIED CHICKEN! The Meat Industry Is Being DECIMATED Due To COVID-19,14904,The View,1,The View,PartisanLeft
13489,AntiWhiteness,African Diaspora News Channel,Joe Biden Says Black Americans Aren't Black If They Don't Vote For Him,33418,African Diaspora News Channel,1,African Diaspora News Channel,SocialJustice
13490,AntiWhiteness,African Diaspora News Channel,Joe Biden Says Black Americans Aren't Black If They Don't Vote For Him,33418,Chicago Humanities Festival,1,,
